Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
28862,The Prince,Niccolò Machiavelli,"Machiavelli, Niccolò","Rufus Goodwin, Benjamin Martinez","=""0937832383""","=""9780937832387""",3,3.82,Dante University of America Press,Paperback,140,2003,1532,2016/04/02,2016/04/03,philosophy,philosophy (#14),read,"This is an interesting book on Political Philosophy, I think it falls under Realism. <br/>Machiavelli doesn't want to systematize but simply shares from his experience.<br/>As I kept reading the book, I had to reflect a lot of the ideas and try to draw conclusions from this world. I think, most of what he says stands True. <br/><br/>I learnt about power distribution in a political system. <br/>Machiavelli says if it is concentrated with just one person (King), and people under him are servants, then if the King is toppled, it is easier to maintain the Kingdom in the long run. This reminds me of North Korea, I do not see a long future for it anyway. <br/><br/>Meanwhile, if there are nobles, barons who share some influence then it will be difficult to maintain if toppled. I was thinking of China, which I used to think has a good political system. <br/>They do not waste time in election et cetera, however, the disadvantage in Chinese political system is that, if a new political party takes over, they will maintain the whole population under control. Meanwhile, it is difficult in America because the power is distributed differently. I can see how the Founders of America were cautious and knew all systems inside out. <br/><br/>I was surprised to find that Machiavelli supports people who believe in God for defense (Army) are better. He goes on to say that it is easier to train them as they will be Loyal to you. <br/>The people who depend only on money will desert you. He says ministries who only think of them are fickle minded, this reminds me of political system of Tamil Nadu. I wonder how long the Government can run? Based on Machiavelli's writings, not long. <br/><br/>He also talks about weakness of mercenaries, which, I think was one of the causes of downfall –– Roman and Ottoman Empire. <br/>The Ottoman Empire's Janissaries started to decline in power due to lack of training, corruption. <br/><br/>The Roman empire started to bring mercenaries from Germanic tribes.  There's always a tension between common people and nobles. Machiavelli says, common people are more important and the Prince ought to give them first priority. <br/><br/>""As the observance of religious rites is the foundation of a republic's greatness, so disrespect for them is the source of its ruin."" <br/><br/>""Where a fear of God is lacking, the state must either fail or be sustained by a fear of the ruler which may substitute for the lack of religion.""<br/><br/><br/>",,,1,,,0,,,,,
625740,Visual Intelligence: How We Create What We See,Donald D. Hoffman,"Hoffman, Donald D.",,"=""0393319679""","=""9780393319675""",0,4.00,W. W. Norton  Company,Paperback,320,2000,1998,,2016/03/28,to-read,to-read (#156),to-read,,,,0,,,0,,,,,
767691,The Philosophy of Schopenhauer (Continental European Philosophy),Dale Jacquette,"Jacquette, Dale",,"=""0773529810""","=""9780773529816""",0,4.25,McGill-Queen's University Press,Paperback,306,2005,2005,,2016/03/28,to-read,to-read (#155),to-read,,,,0,,,0,,,,,
1873825,Fashionable Nonsense: Postmodern Intellectuals' Abuse of Science,Alan Sokal,"Sokal, Alan",,"=""0312195451""","=""9780312195458""",0,3.92,Picador USA,Hardcover,300,1998,1997,,2016/03/28,to-read,to-read (#154),to-read,,,,0,,,0,,,,,
2885566,"The Institutes of Biblical Law: Law And Society, Volume 2 of 3",Rousas John Rushdoony,"Rushdoony, Rousas John",,"=""1879998238""","=""9781879998230""",0,4.26,Chalcedon,Hardcover,752,2003,2013,,2016/03/28,to-read,to-read (#153),to-read,,,,0,,,0,,,,,
26113388,The Enduring Authority of the Christian Scriptures,D.A. Carson,"Carson, D.A.",,"=""0802865763""","=""9780802865762""",0,4.22,Eerdmans,Hardcover,1248,2016,2016,,2016/03/28,to-read,to-read (#152),to-read,,,,0,,,0,,,,,
337184,Philosophical Writings,Novalis,"Novalis, Novalis",Margaret Mahony Stoljar,"=""0791432726""","=""9780791432723""",0,4.30,State University of New York Press,Paperback,206,1997,1997,,2016/03/27,to-read,to-read (#151),to-read,,,,0,,,0,,,,,
771071,Spirit and Fire: A Thematic Anthology of His Writings,Origen,"Origen, Origen","Hans Urs von Balthasar, Robert J. Daly","=""0813210224""","=""9780813210223""",0,4.21,Catholic University of America Press,Paperback,416,2001,1938,,2016/03/27,to-read,to-read (#150),to-read,,,,0,,,0,,,,,
2263545,"Fathers of the Second Century: Hermas, Tatian, Theophilus, Athenagoras, Clement of Alexandria (Ante-Nicene Fathers, #2)",Alexander Roberts,"Roberts, Alexander","Clement of Alexandria, Athenagoras of Athens, Tatian the Assyrian, Theophilus, Hermas","=""1602064717""","=""9781602064713""",0,4.15,Cosimo Classics,Paperback,640,2007,1896,,2016/03/27,to-read,to-read (#149),to-read,,,,0,,,0,,,,,
18730696,The Soul of the World,Roger Scruton,"Scruton, Roger",,"=""0691161577""","=""9780691161570""",0,4.01,Princeton University Press,Hardcover,205,2014,2014,,2016/03/26,to-read,to-read (#148),to-read,,,,0,,,0,,,,,
483701,The History of the Church: From Christ to Constantine,Eusebius,"Eusebius, Eusebius","Andrew Louth, G.A. Williamson","=""0140445358""","=""9780140445350""",4,4.00,Penguin Classics,Paperback,435,1989,324,2016/03/26,2016/03/22,"christian, history","christian (#27), history (#10)",read,"Eusebius is a scholar, I learnt a lot of new things from this book. I am encouraged by the Early Church fathers especially Origen. It seems that the Early Christians had to face internal threats (heresies), external threats (ridicule, persecution), this is simply too much to Handle but God blessed them. The persecutions in the Roman empire is appalling. There's depth details about persecution especially during Diocletian Era, I could not digest a lot. I wish the Christians today would read this and teach their children. All the Church fathers had written polemics, defended the Christian claims during their Era. The Questions today faced by the Church are nothing great compared to their Era. Overall, a Great book, Eusebius taught me how the Early Bishops were, they were scholars, preachers, philosophers. <br/>",,,1,,,0,,,,,
322222,The Rights of War and Peace,Hugo Grotius,"Grotius, Hugo",Richard Tuck,"=""0865974365""","=""9780865974364""",0,3.86,Liberty Fund Inc.,Paperback,2024,2005,1625,,2016/03/22,to-read,to-read (#147),to-read,,,,0,,,0,,,,,
31877,Philosophy of Language: A Contemporary Introduction,William G. Lycan,"Lycan, William G.",,"=""0415171164""","=""9780415171168""",0,3.76,Routledge,Paperback,260,2000,1999,,2016/03/21,to-read,to-read (#146),to-read,,,,0,,,0,,,,,
634213,The Nature of Necessity,Alvin Plantinga,"Plantinga, Alvin",,"=""0198244142""","=""9780198244141""",0,4.28,Clarendon Press,Paperback,272,1979,1974,,2016/03/21,to-read,to-read (#145),to-read,,,,0,,,0,,,,,
270658,The Existence of God,Richard Swinburne,"Swinburne, Richard",,"=""0199271682""","=""9780199271689""",0,3.84,Clarendon Press,Paperback,363,2004,1979,,2016/03/21,to-read,to-read (#144),to-read,,,,0,,,0,,,,,
606369,Schaum's Outline of Logic,John Nolt,"Nolt, John",,"=""0070466491""","=""9780070466494""",0,3.78,McGraw-Hill,Paperback,280,2005,1988,,2016/03/19,to-read,to-read (#142),to-read,,,,0,,,0,,,,,
2319645,"Surprised by Hope: Rethinking Heaven, the Resurrection, and the Mission of the Church",N.T. Wright,"Wright, N.T.",,"=""0061551821""","=""9780061551826""",4,4.33,HarperOne,Hardcover,332,2008,2007,2016/03/19,2016/01/08,christian,christian (#26),read,"I really enjoyed this book. I loved his analogy of Wittgenstein's poker with Karl Popper. I'm glad I read this book, as Wright emphasizes our idea of heaven simply is Platonism, disembodied spirit going to heaven. The Christian life, as Wright describes, ""Life after Life after death."" It is the God's kingdom on earth and we will be *bodily* raised just as Christ was raised. Our present life matters, each act matters. God's kingdom is already here, it started with Christ, as he defeated death and sin. He also says, after we die, we will be Christ in paradise but that's not the end. He really emphasizes that it is not the end. If you are looking on broadening your perspective, definitely do read Wright. ",,,1,,,0,,,,,
436582,My Dearest Friend: Letters of Abigail and John Adams,Abigail Adams,"Adams, Abigail",John  Adams,"=""0674026063""","=""9780674026063""",0,4.18,Belknap Press,Hardcover,508,2007,1840,,2016/03/17,to-read,to-read (#141),to-read,,,,0,,,0,,,,,
20893347,Prayer: Experiencing Awe and Intimacy with God,Timothy J. Keller,"Keller, Timothy J.",,"=""0525954147""","=""9780525954149""",0,4.38,Viking,Hardcover,336,2014,2014,,2016/03/16,to-read,to-read (#140),to-read,,,,0,,,0,,,,,
73188,The Cross of Christ,John R.W. Stott,"Stott, John R.W.",,"=""083083320X""","=""9780830833207""",0,4.29,IVP Books,Paperback,380,2006,1986,,2016/03/14,to-read,to-read (#139),to-read,,,,0,,,0,,,,,
9486,"Exclusion & Embrace: A Theological Exploration of Identity, Otherness, and Reconciliation",Miroslav Volf,"Volf, Miroslav",,"=""0687002826""","=""9780687002825""",0,4.28,Abingdon Press,Paperback,306,1996,1996,,2016/03/14,to-read,to-read (#138),to-read,,,,0,,,0,,,,,
424125,The Crisis of the Modern World,René Guénon,"Guénon, René","Marco Pallis, Richard C. Nicholson","=""0900588241""","=""9780900588242""",0,4.22,Sophia Perennis et Universalis,Paperback,120,2001,1927,,2016/03/14,to-read,to-read (#137),to-read,,,,0,,,0,,,,,
29503383,The Great Debate - Buddhism and Christainity face to face,J.M Peebles,"Peebles, J.M",,"=""9552094461""","=""9789552094460""",3,3.00,P.K.W Siriwardhana,Paperback,174,2006,,2016/03/14,2016/03/13,christian,christian (#25),read,"I came across this book from a conversation. This debate took place in Ceylon around 1870's and it made headlines all across the world. I think, the Christian case was not well represented well Wesleyan Priest David Silva. Basically, the case against Christian faith were, instead of God, Ishwar, Jehovah were used, thus tricking the local people. Some inconsistencies are in the Bible. The body was stolen by disciples when the guards slept. If it were stolen, it seems that they would not simply go and die for a lie. It was controversial among everyone, they could have easily disproved it. I would say, he could do better than these arguments. Both sides threw the word omniscient, trying to play against each other. <br/><br/>The Christian side did not really make a good case against the Buddhist faith, they simply rambled with definitions in Pali. Simply accused Buddha of things and went deep into metaphysics. Buddha was a great teacher. Anyway, I do think the Buddhist priest argued better. I myself came across few questions while reading, if I could ask a Buddhist. Why would life be valuable if God did not create life? One ought to get rid of every desire in Life and attain Nirvana, but isn't that a desire itself? <br/><br/>It seems that the Buddhist monk simply stresses that one ought to get rid of desires, must strive to be morally perfect. Overall, the Buddhist side had a better case and won IMHO. <br/>I would love to discuss more on this. <br/>",,,1,,,0,,,,,
12793897,How Civilizations Die (And Why Islam Is Dying Too),David P. Goldman,"Goldman, David P.",,"=""1596982802""","=""9781596982802""",0,3.81,Regnery Publishing,ebook,256,2011,2011,,2016/03/12,to-read,to-read (#136),to-read,,,,0,,,0,,,,,
1459,"History of the Peloponnesian War, Bk. 7-8",Thucydides,"Thucydides, Thucydides",C.F. Smith,"=""0674991877""","=""9780674991873""",0,4.36,Harvard University Press,Hardcover,480,1923,1923,,2016/03/06,to-read,to-read (#135),to-read,,,,0,,,0,,,,,
117028,Principles of War,Carl von Clausewitz,"Clausewitz, Carl von",Germund Wilhelm Dahlquist,"=""0486427994""","=""9780486427997""",3,3.92,Dover Publications,Paperback,96,2003,,2016/03/07,2016/03/06,"military, philosophy","military (#1), philosophy (#11)",read,"He makes really good points on the theory of warfare, especially on the defense. I think, this applied in World war 2, during the first stages of war. Russia was on the defense side, but later on, their offense was superior (thanks to allied help, enormous soldiers lives), I guess Germany's line of supply became longer and Russia could simply retreat line by line. By doing this, they had more time and weakened the enemy's offense slowly. <br/><br/>War has three objectives<br/>a) Conquer and destroy enemy army<br/>b) To take possession of enemies' materials and power<br/>c) Gain Public opinion<br/><br/>""Victory is purchased by blood"" - Von Clausewitz ",,,1,,,0,,,,,
12074255,The Christian Religion,John Locke,"Locke, John",,"=""""","=""2940024038321""",0,3.00,Press of J. Howe,Nook,0,,,,2016/01/08,to-read,to-read (#91),to-read,,,,0,,,0,,,,,
152451,Pricing and Revenue Optimization,Robert L. Phillips,"Phillips, Robert L.",,"=""0804746982""","=""9780804746984""",4,4.07,Stanford Business Books,Hardcover,368,2005,2005,2016/03/02,2016/03/02,"academic, economics","academic (#7), economics (#2)",read,"The author goes through various Pricing techniques and revenue optimization. The airline industry is really complex, even though they might use PRO, it is hard to make consistent revenues every year. If you want to understand the basic pricing and revenue optimization techniques, this is a great book. <br/>I think ,""Pricing"" is the crux of every business in competitive environment. Even though, corporations might employ effective algorithms, In the end, it will depend on the person employing the right one for the particular problem. <br/>",,,1,,,0,,,,,
51877,Capitalism and Freedom,Milton Friedman,"Friedman, Milton",,"=""0226264211""","=""9780226264219""",4,3.93,University of Chicago Press,Paperback,208,2002,1962,2016/03/02,2016/01/18,economics,economics (#1),read,"Milton Friedman's builds his case from Freedom, He makes interesting case about a lot of different things in society. His example of Medical school unions are thought provoking, I really loved this book, there were a lot of big ideas on this book. I feel there is no simple answer but only continuous dialogue. I felt when power gets concentrated somewhere, there is a high chance of corruption, misuse of it. I think if someone starts from Man is perfect and is able to build a perfect system, he would differ from Friedman and other followers of him. It seems that, you can easily find out the differences from each person's premise on which he build the whole model. Friedman argues a lot for freedom and says, Men ought to have freedom to prosper, they will achieve better. In this book, he goes through a lot of things, I was surprised to find schooling system, unions included. <br/>If you like big ideas, you like enjoy this book. However, you won't find solutions but just know his outline.<br/><br/>""Men are born of equal rights, not equal things."" - Edmund Burke ",,,1,,,0,,,,,
161300,Fundamentals of Database Systems,Ramez Elmasri,"Elmasri, Ramez",Shamkant B. Navathe,"=""0321369572""","=""9780321369574""",0,3.81,Addison Wesley Publishing Company,Hardcover,1139,2006,1989,,2016/03/01,"currently-reading, academic","currently-reading (#11), academic (#6)",currently-reading,,,,1,,,0,,,,,
18910602,Westminster Confession of Faith,Westminster Assembly,"Assembly, Westminster",,"=""""","=""""",0,4.60,,Kindle Edition,192,2011,2011,,2015/12/06,to-read,to-read (#63),to-read,,,,0,,,0,,,,,
